,Sentence #,Word,Tag
132922,,SANTA,municipality
132923,,CRUZ,municipality
132924,,DEL,municipality
132925,,NORTE,municipality
132926,," , ",rw
132927,,LA,province
132928,,HABANA,province
132929,Sentence 7366,9NA,principal_street
132930,,ctra,rw
132931,,edf,rw
132932,,25,building
132933,,"  , ",rw
132934,,BOCA,locality
132935,,DE,locality
132936,,JARUCO,locality
132937,,SANTA,municipality
132938,,CRUZ,municipality
132939,,DE,municipality
132940,,mORTE,municipality
132941,,LA,province
132942,,HABANA,province
132943,Sentence 7367,9NA,principal_street
132944,,Ave.,rw
132945,,BOCA,locality
132946,,DE,locality
132947,,JARUCO,locality
132948,," , ",rw
132949,,SANTA,municipality
132950,,CRUZ,municipality
132951,,DEL,municipality
132952,,NORTE,municipality
132953,," , ",rw
132954,,LA,province
132955,,HABANA,province
132956,Sentence 7368,8,principal_street
132957,,edf.,rw
132958,,G,building
132959,," , ",rw
132960,,BOCA,locality
132961,,DE,locality
132962,,JARUCO,locality
132963,," , ",rw
132964,,SANTA,municipality
132965,,CRUZ,municipality
132966,,DEL,municipality
132967,,NORTE,municipality
132968,," , ",rw
132969,,LA,province
132970,,HABANA,province
132971,Sentence 7369,calle,rw
132972,,8,principal_street
132973,,EDIF.,rw
132974,,338,building
132975,,aptt,rw
132976,,79,apartment
132977,," , ",rw
132978,,BOCA,locality
132979,,DE,locality
132980,,JARUCO,locality
132981,,SANTA,municipality
132982,,CRUZ,municipality
132983,,DEL,municipality
132984,,NORTE,municipality
132985,," , ",rw
132986,,LA,province
132987,,HABANA,province
132988,Sentence 7370,8,principal_street
132989,,Edifi,rw
132990,,#,rw
132991,,143,building
132992,,apart.,rw
132993,,58,apartment
132994,," , ",rw
132995,,localidad,rw
132996,,BOCA,locality
132997,,DE,locality
132998,,JARUCO,locality
132999,," , ",rw
133000,,SANTA,municipality
133001,,CRUZ,municipality
133002,,DEL,municipality
133003,,NORTE,municipality
133004,,PROV.,rw
133005,,LA,province
133006,,HABANA,province
133007,Sentence 7371,Carr,rw
133008,,2,principal_street
133009,,edificio,rw
133010,,G,building
133011,,apartamento,rw
133012,,27S,apartment
133013,,vOCA,locality
133014,,DE,locality
133015,,JARUCO,locality
133016,," , ",rw
133017,,SANTA,municipality
133018,,CRUZ,municipality
133019,,DEL,municipality
133020,,NORTE,municipality
133021,," , ",rw
133022,,LA,province
133023,,HABANA,province
133024,Sentence 7372,Ave,rw
133025,,2,principal_street
133026,," , ",rw
133027,,rpt,rw
133028,,BOCA,locality
133029,,DE,locality
133030,,JARUCO,locality
133031,," , ",rw
133032,,SANTA,municipality
133033,,CRUZ,municipality
133034,,DEL,municipality
133035,,NORTE,municipality
133036,," , ",rw
133037,,LA,province
133038,,HABANA,province
133039,Sentence 7373,2,principal_street
133040,,Edifi,rw
133041,,B,building
133042,,apt,rw
133043,,66K,apartment
133044,," , ",rw
133045,,localidad,rw
133046,,BOCA,locality
133047,,DE,locality
133048,,JARUCO,locality
133049,," , ",rw
133050,,SANTA,municipality
133051,,CRUZ,municipality
133052,,DEL,municipality
133053,,NORTE,municipality
133054,," , ",rw
133055,,LA,province
133056,,HABANA,province
133057,Sentence 7374,ave,rw
133058,,2,principal_street
133059,," , ",rw
133060,,BOCA,locality
133061,,DE,locality
133062,,JARUCO,locality
133063,," , ",rw
133064,,SANTA,municipality
133065,,CRUZ,municipality
133066,,DEL,municipality
133067,,NORTE,municipality
133068,," , ",rw
133069,,LA,province
133070,,HABANA,province
133071,Sentence 7375,calle,rw
133072,,2,principal_street
133073,,BOCA,locality
133074,,DE,locality
133075,,JARUCO,locality
133076,," , ",rw
133077,,SANTA,municipality
133078,,CRUZ,municipality
133079,,DEL,municipality
133080,,NORTE,municipality
133081,,LA,province
133082,,HABANA,province
133083,Sentence 7376,2,principal_street
133084,,ed,rw
133085,,10567,building
133086,,aptto,rw
133087,,69L,apartment
133088,,BOCA,locality
133089,,DE,locality
133090,,JARUCO,locality
133091,,SANTA,municipality
133092,,CRUZ,municipality
133093,,DEL,municipality
133094,,NORTE,municipality
133095,,LA,province
133096,,HABANA,province
133097,Sentence 7377,Ave,rw
133098,,2,principal_street
133099,,ed,rw
133100,,5C39,building
133101,," , ",rw
133102,,rpt,rw
133103,,BOCA,locality
133104,,DE,locality
133105,,JARUCO,locality
133106,,SANTA,municipality
133107,,CRUZ,municipality
133108,,DEL,municipality
133109,,NORTE,municipality
133110,," , ",rw
133111,,Pro,rw
133112,,LA,province
133113,,HABANA,province
133114,Sentence 7378,Carr.,rw
133115,,2,principal_street
133116,," , ",rw
133117,,BOCA,locality
133118,,DE,locality
133119,,JARUCO,locality
133120,," , ",rw
133121,,SANTA,municipality
133122,,CRUZ,municipality
133123,,DE,municipality
133124,,NORTE,municipality
133125,," , ",rw
133126,,LA,province
133127,,HABANA,province
133128,Sentence 7379,9,principal_street
133129,,EDF,rw
133130,,G,building
133131,,apart.,rw
133132,,F64,apartment
133133,," , ",rw
133134,,BOCA,locality
133135,,DE,locality
133136,,JARUCO,locality
133137,,SANTA,municipality
133138,,CRUZ,municipality
133139,,DEL,municipality
133140,,NORTE,municipality
133141,," , ",rw
133142,,LA,province
133143,,HABANA,province
133144,Sentence 7380,calzada,rw
133145,,9,principal_street
133146,," , ",rw
133147,,BOCA,locality
133148,,DE,locality
133149,,JARUCO,locality
133150,," , ",rw
133151,,SANTA,municipality
133152,,CRUZ,municipality
133153,,DEL,municipality
133154,,NORTE,municipality
133155,," , ",rw
133156,,LA,province
133157,,HABANA,province
133158,Sentence 7381,6TA,principal_street
133159,,Calzada,rw
133160,,Edif.,rw
133161,,82,building
133162,,apt.,rw
133163,,3G,apartment
133164,," , ",rw
133165,,EL,locality
133166,,RUBIO,locality
133167,,SANTA,municipality
133168,,CRUZ,municipality
133169,,DEL,municipality
133170,,NORTE,municipality
133171,," , ",rw
133172,,LA,province
133173,,HABANA,province
133174,Sentence 7382,Carr,rw
133175,,436,principal_street
133176,," , ",rw
133177,,ciudad,rw
133178,,PENAS,locality
133179,,ALTAS,locality
133180,," , ",rw
133181,,HABANA,municipality
133182,,DEL,municipality
133183,,ESTE,municipality
133184,," , ",rw
133185,,CIUDAD,province
133186,,DE,province
133187,,LA,province
133188,,HABANA,province
133189,Sentence 7383,6TA,principal_street
133190,,ave,rw
133191,,458C33,building
133192,,apartamento,rw
133193,,46,apartment
133194,,EL,locality
133195,,RUBIO,locality
133196,," , ",rw
133197,,SANTA,municipality
133198,,CRUZ,municipality
133199,,DEL,municipality
133200,,NORTE,municipality
133201,," , ",rw
133202,,LA,province
133203,,HABANA,province
133204,Sentence 7384,2DA,principal_street
133205,,calzada,rw
133206,," , ",rw
133207,,EL,locality
133208,,RUBIO,locality
133209,," , ",rw
133210,,SANTA,municipality
133211,,CRUZ,municipality
133212,,DEL,municipality
133213,,NORTE,municipality
133214,," , ",rw
133215,,LA,province
133216,,HABANA,province
133217,Sentence 7385,1RA,principal_street
133218,,Ave.,rw
133219,,EL,locality
133220,,RUBIO,locality
133221,," , ",rw
133222,,SANTA,municipality
133223,,CRUZ,municipality
133224,,DEL,municipality
133225,,NORTE,municipality
133226,," , ",rw
133227,,LA,province
133228,,HABANA,province
133229,Sentence 7386,ctra,rw
133230,,6,principal_street
133231,," , ",rw
133232,,EL,locality
133233,,RUBIO,locality
133234,," , ",rw
133235,,SANTA,municipality
133236,,CRUZ,municipality
133237,,DEL,municipality
133238,,NORTE,municipality
133239,," , ",rw
133240,,LA,province
133241,,HABANA,province
133242,Sentence 7387,calle,rw
133243,,6,principal_street
133244,,EL,locality
133245,,RUBIO,locality
133246,,SANTA,municipality
133247,,CRU,municipality
133248,,DEL,municipality
133249,,NORTE,municipality
133250,," , ",rw
133251,,LA,province
133252,,HABANA,province
133253,Sentence 7388,Ctra,rw
133254,,2,principal_street
133255,,EL,locality
133256,,RUBIO,locality
133257,," , ",rw
133258,,SANTA,municipality
133259,,CRUZ,municipality
133260,,DEL,municipality
133261,,NORTE,municipality
133262,," , ",rw
133263,,LA,province
133264,,HABANA,province
133265,Sentence 7389,1,principal_street
133266,,Edificio,rw
133267,,67655,building
133268,,apt.,rw
133269,,T75,apartment
133270,," , ",rw
133271,,rpt,rw
133272,,EL,locality
133273,,RUvIO,locality
133274,," , ",rw
133275,,SANTA,municipality
133276,,CRUZ,municipality
133277,,DEL,municipality
133278,,NORTE,municipality
133279,," , ",rw
133280,,LA,province
133281,,HABANA,province
133282,Sentence 7390,15,principal_street
133283,," , ",rw
133284,,JIBACOA,locality
133285,,DEL,locality
133286,,NORTE,locality
133287,," , ",rw
133288,,SANTA,municipality
133289,,CRUZ,municipality
133290,,DEL,municipality
133291,,NORTE,municipality
133292,," , ",rw
133293,,LA,province
133294,,HABANA,province
133295,Sentence 7391,ave,rw
133296,,88,principal_street
133297,,edificio,rw
133298,,5A152,building
133299,,apartamento,rw
133300,,5T0,apartment
133301,,ciudad,rw
133302,,SAN,locality
133303,,AmTONIO,locality
133304,,DE,locality
133305,,RIO,locality
133306,,BLANCO,locality
133307,,JARUCO,municipality
133308,," , ",rw
133309,,L@,province
133310,,HABANA,province
133311,Sentence 7392,31,principal_street
133312,," , ",rw
133313,,PLAYA,locality
133314,,DEL,locality
133315,,CAJIO,locality
133316,," , ",rw
133317,,GUIRA,municipality
133318,,DE,municipality
133319,,MELENA,municipality
133320,," , ",rw
133321,,LA,province
133322,,HABANA,province
133323,Sentence 7393,carretera,rw
133324,,36,principal_street
133325,,A,principal_street
133326,,edificio,rw
133327,,F95,building
133328,,apt,rw
133329,,45R,apartment
133330,," , ",rw
133331,,poblado,rw
133332,,QUIVICAN,locality
133333,," , ",rw
133334,,mun.,rw
133335,,QUIVICAN,municipality
133336,," , ",rw
133337,,LA,province
133338,,HABANA,province
133339,Sentence 7394,36,principal_street
133340,,A,principal_street
133341,,edif,rw
133342,,18,building
133343,,QUIVICAN,locality
133344,," , ",rw
133345,,mun.,rw
133346,,QUIVICAN,municipality
133347,," , ",rw
133348,,LA,province
133349,,HABANA,province
133350,Sentence 7395,Ave.,rw
133351,,34,principal_street
133352,,A,principal_street
133353,,edif,rw
133354,,89,building
133355,,QUIVICAN,locality
133356,," , ",rw
133357,,QUIVICAN,municipality
133358,,LA,province
133359,,HABANA,province
133360,Sentence 7396,34,principal_street
133361,,A,principal_street
133362,," , ",rw
133363,,QUIVICAN,locality
133364,," , ",rw
133365,,QUIVICAN,municipality
133366,," , ",rw
133367,,LA,province
133368,,HABANA,province
133369,Sentence 7397,Carr.,rw
133370,,36,principal_street
133371,," , ",rw
133372,,QUIVICAN,locality
133373,," , ",rw
133374,,QUIVICAN,municipality
133375,," , ",rw
133376,,LA,province
133377,,HABANA,province
133378,Sentence 7398,25,principal_street
133379,,edif.,rw
133380,,7A4,building
133381,,reparto,rw
133382,,QUIVICAN,locality
133383,," , ",rw
133384,,QUIVICAN,municipality
133385,," , ",rw
133386,,LA,province
133387,,HABANA,province
133388,Sentence 7399,Ave.,rw
133389,,21,principal_street
133390,," , ",rw
133391,,reparto,rw
133392,,QUIVICAN,locality
133393,," , ",rw
133394,,QUIVICAN,municipality
133395,,LA,province
133396,,HABANA,province
133397,Sentence 7400,21,principal_street
133398,," , ",rw
133399,,QUIVICAN,locality
133400,," , ",rw
133401,,QUIVICAN,municipality
133402,,LA,province
133403,,HABANA,province
133404,Sentence 7401,ctra,rw
133405,,23,principal_street
133406,,QUIVICAN,locality
133407,," , ",rw
133408,,QUIVICAN,municipality
133409,," , ",rw
133410,,LA,province
133411,,HABANA,province
133412,Sentence 7402,Ave.,rw
133413,,74,principal_street
133414,,EDIFICIO,rw
133415,,6H9,building
133416,,apartamento,rw
133417,,10,apartment
133418,," , ",rw
133419,,LA,locality
133420,,SALUD,locality
133421,," , ",rw
133422,,QUIVICAN,municipality
133423,," , ",rw
133424,,LA,province
133425,,HABANA,province
133426,Sentence 7403,80,principal_street
133427,,EDIF.,rw
133428,,G4292,building
133429,,apt,rw
133430,,R19,apartment
133431,," , ",rw
133432,,poblado,rw
133433,,LA,locality
133434,,SALUD,locality
133435,," , ",rw
133436,,QUIVICAN,municipality
133437,," , ",rw
133438,,LA,province
133439,,HABANA,province
133440,Sentence 7404,31,principal_street
133441,," , ",rw
133442,,LA,locality
133443,,SALUD,locality
133444,," , ",rw
133445,,QUIVICAN,municipality
133446,," , ",rw
133447,,LA,province
133448,,HAB@NA,province
133449,Sentence 7405,8VA,principal_street
133450,,calz,rw
133451,,601B9,building
133452,,ap,rw
133453,,66,apartment
133454,,PABLO,locality
133455,,NORIEGA,locality
133456,," , ",rw
133457,,QUIVICAN,municipality
133458,," , ",rw
133459,,LA,province
133460,,HABANA,province
133461,Sentence 7406,18,principal_street
133462,,edf,rw
133463,,2D0,building
133464,,apart.,rw
133465,,1S,apartment
133466,," , ",rw
133467,,rpt,rw
133468,,PABLO,locality
133469,,NORIEGA,locality
133470,," , ",rw
133471,,QUIVICAN,municipality
133472,," , ",rw
133473,,LA,province
133474,,HABANA,province
133475,Sentence 7407,carret,rw
133476,,18,principal_street
133477,,edi,rw
133478,,#,rw
133479,,3B1,building
133480,,ap,rw
133481,,88,apartment
133482,," , ",rw
133483,,PABLO,locality
133484,,NORIEGA,locality
133485,," , ",rw
133486,,QUIVICAN,municipality
133487,," , ",rw
133488,,LA,province
133489,,HABANA,province
133490,Sentence 7408,calz,rw
133491,,8,principal_street
133492,,edf,rw
133493,,49F9,building
133494,," , ",rw
133495,,PABLO,locality
133496,,NORIEGA,locality
133497,," , ",rw
133498,,QUIVICAN,municipality
133499,," , ",rw
133500,,LA,province
133501,,HABANA,province
133502,Sentence 7409,Ave.,rw
133503,,15,principal_street
133504,,edif,rw
133505,,H,building
133506,,aptto,rw
133507,,47,apartment
133508,," , ",rw
133509,,PABLO,locality
133510,,NORIEGA,locality
133511,," , ",rw
133512,,QUIVICAN,municipality
133513,," , ",rw
133514,,LA,province
133515,,HABANA,province
133516,Sentence 7410,7,principal_street
133517,," , ",rw
133518,,CAYO,locality
133519,,LA,locality
133520,,ROSA,locality
133521,," , ",rw
133522,,BAUTA,municipality
133523,," , ",rw
133524,,LA,province
133525,,HABANA,province
133526,Sentence 7411,carretera,rw
133527,,7,principal_street
133528,,ed,rw
133529,,9C70,building
133530,,apto,rw
133531,,38I,apartment
133532,,rpt,rw
133533,,CAYO,locality
133534,,LA,locality
133535,,ROSA,locality
133536,," , ",rw
133537,,BAUTA,municipality
133538,," , ",rw
133539,,LA,province
133540,,HABANA,province
133541,Sentence 7412,carret,rw
133542,,7,principal_street
133543,,ed.,rw
133544,,1381,building
133545,," , ",rw
133546,,CAYO,locality
133547,,LA,locality
133548,,ROSA,locality
133549,," , ",rw
133550,,BAUTA,municipality
133551,,LA,province
133552,,HABANA,province
133553,Sentence 7413,16,principal_street
133554,,ed,rw
133555,,D,building
133556,,apto,rw
133557,,61,apartment
133558,,CAYO,locality
133559,,LA,locality
133560,,ROSA,locality
133561,," , ",rw
133562,,BAUTA,municipality
133563,," , ",rw
133564,,LA,province
133565,,HABANA,province
133566,Sentence 7414,12,principal_street
133567,," , ",rw
133568,,CAYO,locality
133569,,LA,locality
133570,,ROSA,locality
133571,,BAUTA,municipality
133572,," , ",rw
133573,,LA,province
133574,,HABANA,province
133575,Sentence 7415,czda.,rw
133576,,12,principal_street
133577,," , ",rw
133578,,rpt,rw
133579,,CAYO,locality
133580,,LA,locality
133581,,ROSA,locality
133582,," , ",rw
133583,,BAUTA,municipality
133584,," , ",rw
133585,,LA,province
133586,,HABANA,province
133587,Sentence 7416,7MA,principal_street
133588,,Ave,rw
133589,,edf.,rw
133590,,2H844,building
133591,," , ",rw
133592,,CAYO,locality
133593,,LA,locality
133594,,ROSA,locality
133595,,BAUTA,municipality
133596,," , ",rw
133597,,LA,province
133598,,HABANA,province
133599,Sentence 7417,7MA,principal_street
133600,,ave.,rw
133601,,ed.,rw
133602,,6F9,building
133603,," , ",rw
133604,,rpt,rw
133605,,CAYO,locality
133606,,LA,locality
133607,,ROS@,locality
133608,,BAUTA,municipality
133609,,", ",rw
133610,,LA,province
133611,,HABANA,province
133612,Sentence 7418,7MA,principal_street
133613,,carretera,rw
133614,," , ",rw
133615,,CAYO,locality
133616,,LA,locality
133617,,ROSA,locality
133618,," , ",rw
133619,,BAUTA,municipality
133620,," , ",rw
133621,,LA,province
133622,,HABANA,province
133623,Sentence 7419,calz.,rw
133624,,20,principal_street
133625,,CAMACHO,locality
133626,," , ",rw
133627,,BATABANO,municipality
133628,," , ",rw
133629,,LA,province
133630,,HABANA,province
133631,Sentence 7420,67,principal_street
133632,,CAMACHO,locality
133633,,BATABANO,municipality
133634,," , ",rw
133635,,LA,province
133636,,HABANA,province
133637,Sentence 7421,79,principal_street
133638,," , ",rw
133639,,CAMACHO,locality
133640,,M.,rw
133641,,BATABANO,municipality
133642,," , ",rw
133643,,Provincia,rw
133644,,LA,province
133645,,HABANA,province
133646,Sentence 7422,79,principal_street
133647,,1B5,building
133648,," , ",rw
133649,,rpt,rw
133650,,CAMACHO,locality
133651,,BATABANO,municipality
133652,,LA,province
133653,,HABANA,province
133654,Sentence 7423,calle,rw
133655,,79,principal_street
133656,," , ",rw
133657,,CAMACHO,locality
133658,,BATABANO,municipality
133659,," , ",rw
133660,,LA,province
133661,,HABAANA,province
133662,Sentence 7424,69,principal_street
133663,,CAMACHO,locality
133664,," , ",rw
133665,,BATABANO,municipality
133666,," , ",rw
133667,,LA,province
133668,,HABANA,province
133669,Sentence 7425,69,principal_street
133670,," , ",rw
133671,,CAMACHO,locality
133672,,BATABANO,municipality
133673,," , ",rw
133674,,LA,province
133675,,HABANA,province
133676,Sentence 7426,carretera,rw
133677,,69,principal_street
133678,,EDIFICIO,rw
133679,,76,building
133680,,apartamento,rw
133681,,#,rw
133682,,60G,apartment
133683,,CAMACHO,locality
133684,,BATABANO,municipality
133685,," , ",rw
133686,,LA,province
133687,,HABANA,province
133688,Sentence 7427,41,principal_street
133689,,ed.,rw
133690,,H5,building
133691,,apt,rw
133692,,num.,rw
133693,,53,apartment
133694,," , ",rw
133695,,JUAN,locality
133696,,ABRAHANTES,locality
133697,," , ",rw
